,condition,time,type
1213,Autonomous,0.26784875,Encouragements
1214,Autonomous,1.021507414,Encouragements
1215,Autonomous,2.541145248,Encouragements
1216,Autonomous,12.952191424,Encouragements
1217,Autonomous,0.842370889,Encouragements
1218,Autonomous,7.036639664,Encouragements
1219,Autonomous,0.571674086,Encouragements
1220,Autonomous,1.518888387,Encouragements
1221,Autonomous,1.453612373,Encouragements
1222,Autonomous,6.470649593,Encouragements
1223,Autonomous,0.399347864,Encouragements
1224,Autonomous,1.522216977,Encouragements
1225,Autonomous,0.217916287,Encouragements
1226,Autonomous,0.535784579,Encouragements
1227,Autonomous,2.815485369,Encouragements
1228,Autonomous,2.444289338,Encouragements
1229,Autonomous,4.651758263,Encouragements
1230,Autonomous,1.447711721,Encouragements
1231,Autonomous,0.987042959,Encouragements
1232,Autonomous,1.264100493,Encouragements
1233,Autonomous,1.031982347,Encouragements
1234,Autonomous,0.326440682,Encouragements
1235,Autonomous,2.610798224,Encouragements
1236,Autonomous,0.81584909,Encouragements
1237,Autonomous,2.905092947,Encouragements
1238,Autonomous,2.494763159,Encouragements
1239,Autonomous,4.059719994,Encouragements
1240,Autonomous,3.160153813,Encouragements
1241,Autonomous,1.41822965,Encouragements
1242,Autonomous,4.141259408,Encouragements
1243,Autonomous,7.092607229,Encouragements
1244,Autonomous,2.854514737,Encouragements
1245,Autonomous,0.991931849,Encouragements
1246,Autonomous,3.441957069,Encouragements
1247,Autonomous,1.726236851,Encouragements
1248,Autonomous,2.325363275,Encouragements
1249,Autonomous,2.573065625,Encouragements
1250,Autonomous,0.867543448,Encouragements
1251,Autonomous,0.19426324,Encouragements
1252,Autonomous,1.710828388,Encouragements
1253,Autonomous,4.310704945,Encouragements
1254,Autonomous,2.247910015,Encouragements
1255,Autonomous,4.378385428,Encouragements
1256,Autonomous,1.840901162,Encouragements
1257,Autonomous,2.149621103,Encouragements
1258,Autonomous,1.042992854,Encouragements
1259,Autonomous,16.012305451,Encouragements
1260,Autonomous,3.141049426,Encouragements
1261,Autonomous,2.446213885,Encouragements
1262,Autonomous,0.729671105,Encouragements
1263,Autonomous,7.294719942,Encouragements
1264,Autonomous,2.639738391,Encouragements
1265,Autonomous,1.94252295,Encouragements
1266,Autonomous,1.005263297,Encouragements
1267,Autonomous,10.04565617,Encouragements
1268,Autonomous,4.547170718,Encouragements
1269,Autonomous,0.648312454,Encouragements
1270,Autonomous,2.948563243,Encouragements
1271,Autonomous,1.851962232,Encouragements
1272,Autonomous,2.080464591,Encouragements
1273,Autonomous,2.176234837,Encouragements
1274,Autonomous,4.417451791,Encouragements
1275,Autonomous,3.064242523,Encouragements
1276,Autonomous,4.844621263,Encouragements
1277,Autonomous,1.12312454,Encouragements
1278,Autonomous,0.581848281,Encouragements
1279,Autonomous,0.023487171,Encouragements
1280,Autonomous,3.153680693,Encouragements
1281,Autonomous,16.562758893,Encouragements
1282,Autonomous,2.415064848,Encouragements
1283,Autonomous,2.164457448,Encouragements
1284,Autonomous,2.519722831,Encouragements
1285,Autonomous,2.751610861,Encouragements
1286,Autonomous,0.925762311,Encouragements
1287,Autonomous,0.29242958,Encouragements
1288,Autonomous,2.361207581,Encouragements
1289,Autonomous,7.633086853,Encouragements
1290,Autonomous,1.850161796,Encouragements
1291,Autonomous,0.339017837,Encouragements
1292,Autonomous,0.973088307,Encouragements
1293,Autonomous,4.611771937,Encouragements
1294,Autonomous,2.761843073,Encouragements
1295,Autonomous,1.578244578,Encouragements
1296,Autonomous,4.002209394,Encouragements
1297,Autonomous,12.723758565,Encouragements
1298,Autonomous,7.750864019,Encouragements
1299,Autonomous,2.193980025,Encouragements
1300,Autonomous,8.332855556,Encouragements
1301,Autonomous,12.937336042,Encouragements
1302,Autonomous,0.465864459,Encouragements
1303,Autonomous,1.856889973,Encouragements
1304,Autonomous,1.067359739,Encouragements
1305,Autonomous,1.318609063,Encouragements
1306,Autonomous,3.754585676,Encouragements
1307,Autonomous,0.208037565,Encouragements
1308,Autonomous,3.808667349,Encouragements
1309,Autonomous,1.740120261,Encouragements
1310,Autonomous,9.736205938,Encouragements
1311,Autonomous,11.948868234,Encouragements
1312,Autonomous,8.975594232,Encouragements
1313,Autonomous,10.535077882,Encouragements
1314,Autonomous,13.559864546,Encouragements
1315,Autonomous,2.873623483,Encouragements
1316,Autonomous,1.901270094,Encouragements
1317,Autonomous,6.712797967,Encouragements
1318,Autonomous,8.075564132,Encouragements
1319,Autonomous,9.749170054,Encouragements
1320,Autonomous,29.118892549,Encouragements
1321,Autonomous,1.934317678,Encouragements
1322,Autonomous,1.264777506,Encouragements
1323,Autonomous,2.67381165,Encouragements
1324,Autonomous,2.239766814,Encouragements
1325,Autonomous,2.878380898,Encouragements
1326,Autonomous,1.052089422,Encouragements
1327,Autonomous,4.730009488,Encouragements
1328,Autonomous,1.148739657,Encouragements
1329,Autonomous,5.612473364,Encouragements
1330,Autonomous,1.467099133,Encouragements
1331,Autonomous,2.154715559,Encouragements
1332,Autonomous,1.205067899,Encouragements
1333,Autonomous,3.575534169,Encouragements
1334,Autonomous,1.106461863,Encouragements
1335,Autonomous,0.73506043,Encouragements
1336,Autonomous,0.351035371,Encouragements
1337,Autonomous,0.81221292,Encouragements
1338,Autonomous,5.827059694,Encouragements
1339,Autonomous,0.282914497,Encouragements
1340,Autonomous,5.364975596,Encouragements
1341,Autonomous,3.794089258,Encouragements
1342,Autonomous,2.154773398,Encouragements
1343,Autonomous,8.175748567,Encouragements
1344,Autonomous,0.303771332,Encouragements
1345,Autonomous,0.044269328,Encouragements
1346,Autonomous,1.700593851,Encouragements
1347,Autonomous,2.603432596,Encouragements
1348,Autonomous,1.470852568,Encouragements
1349,Autonomous,7.125904238,Encouragements
1350,Autonomous,8.865206008,Encouragements
1351,Autonomous,2.254243065,Encouragements
1352,Autonomous,0.84161625,Encouragements
